stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2902,13,R. Prof. Jorge Silva Horta,,38.74584730,-9.20476310,,,0,,,
10511,17,Calhariz (Bica),,38.71081350,-9.14600100,,,0,,,
10510,3,Calhariz (Bica),,38.71079850,-9.14532000,,,0,,,
10513,14,Pç. Luis Camões (B. Alto),,38.71053750,-9.14382400,,,0,,,
10512,2,Pç. Luis Camões (B. Alto),,38.71078550,-9.14359100,,,0,,,
10515,2,Chiado,,38.70983360,-9.14248550,,,0,,,
10514,13,Chiado,,38.71042150,-9.14207300,,,0,,,
10517,3,R. Vitor Cordon,,38.70793750,-9.14257400,,,0,,,
10516,12,R. Vitor Cordon / R. Serpa Pinto,,38.70826250,-9.14197700,,,0,,,
10519,4,R. Vitor Cordon / R. Serpa Pinto,,38.70795950,-9.14141700,,,0,,,
10518,11,Lg. Academia Nacional Belas Artes,,38.70806950,-9.14046000,,,0,,,
1006,15,Restauradores,,38.71579860,-9.14201600,,,0,,,
8820,13,Buraca (B. Tacha),,38.74235450,-9.21152500,,,0,,,
3922,27,Lg. Vitorino Damásio,,38.70733050,-9.15446400,,,0,,,
3902,10,Santos,,38.70623250,-9.15597940,,,0,,,
3912,5,Santos,,38.70671950,-9.15587100,,,0,,,
10014,12,R. Santana à Lapa,,38.71083150,-9.16136700,,,0,,,
10015,21,R. S. Domingos à Lapa,,38.70892050,-9.16191700,,,0,,,
10016,16,R. S. Domingos à Lapa,,38.70970850,-9.16243500,,,0,,,
10010,14,R. S. João Mata,,38.70770150,-9.15966700,,,0,,,
10011,8,R. Buenos Aires,,38.71143700,-9.16079300,,,0,,,
10012,13,R. Buenos Aires,,38.71211750,-9.16035800,,,0,,,
10013,9,R. Santana à Lapa,,38.71005150,-9.16245800,,,0,,,
2016,5,Entrecampos - Av. EUA,,38.74871350,-9.14664900,,,0,,,
2006,5,Entrecampos Norte,,38.74930550,-9.14936760,,,0,,,
9810,27,Av. Inf. D. Henrique (Ponte Xabregas),,38.72439350,-9.11213500,,,0,,,
9820,31,Qta. Peixinhos,,38.72273950,-9.12146400,,,0,,,
10711,5,R. Conde Almoster / Tv. S. Domingos,,38.74341060,-9.18050500,,,0,,,
10710,11,Alto Moinhos (Metro),,38.74915340,-9.18005710,,,0,,,
10717,6,R. Sousa Loureiro,,38.74471850,-9.18382000,,,0,,,
10714,4,B. Furnas,,38.74122850,-9.17619400,,,0,,,
9604,43,Mosteiro Jerónimos,,38.69777950,-9.20443100,,,0,,,
9614,18,Av. Restelo (Estádio),,38.70052450,-9.20979100,,,0,,,
10719,7,Tv. S. Domingos Benfica,,38.74231750,-9.18189300,,,0,,,
3006,2,R. Carvalho Araújo,,38.74762440,-9.22152390,,,0,,,
10718,3,R. Francisco Gentil Martins,,38.74009150,-9.17399200,,,0,,,
3016,13,Buraca - Av. República,,38.74608350,-9.21226900,,,0,,,
50040,14,Pç. Espanha (Pq. Urbano),,38.73718100,-9.15783200,,,0,,,
50041,10,R. Beneficência,,38.73942290,-9.15351200,,,0,,,
50042,19,Av. José Malhoa (Policia Municipal),,38.73641550,-9.16095200,,,0,,,
50043,18,R. Ramalho Ortigão,,38.73599250,-9.15792000,,,0,,,
50045,33,R. Tito Morais,,38.78306460,-9.14760700,,,0,,,
50047,7,Esc. S. Gonçalo,,38.78382150,-9.14933800,,,0,,,
50048,34,Esc. S. Gonçalo,,38.78478750,-9.14949700,,,0,,,
50049,18,Av. Sérgio Vieira Mello,,38.78155360,-9.14824600,,,0,,,
6130,12,Campolide,,38.72676150,-9.16199300,,,0,,,
6120,9,Campolide (Av. Cons. Fernando Sousa),,38.72629400,-9.16120000,,,0,,,
6110,8,B. Campolide,,38.72850950,-9.16598600,,,0,,,
10212,20,R. Presidente Arriaga,,38.70461050,-9.16359200,,,0,,,
10210,21,Av. Infante Santo,,38.70476050,-9.16775700,,,0,,,
10211,23,R. Presidente Arriaga,,38.70447750,-9.16418300,,,0,,,
29367,1,Linda-a-Velha,,38.71583050,-9.23565100,,,0,,,
29368,33,Linda-a-Velha,,38.71602650,-9.23566400,,,0,,,
50242,2,Hosp. Luz,,38.75542560,-9.19237700,,,0,,,
50243,16,Qta. Barros,,38.75573550,-9.16859500,,,0,,,
50240,14,Estr. Alfragide (Buraca),,38.74172250,-9.20660300,,,0,,,
50241,10,Colégio Militar (Metro),,38.75272650,-9.18934800,,,0,,,
50246,1,Lavra - R. Câmara Pestana,,38.71865680,-9.14012620,,,0,,,
50247,1,Bica - Lg. Calhariz,,38.71076250,-9.14579800,,,0,,,
50244,2,Glória - S. Pedro Alcântara,,38.71421550,-9.14390200,,,0,,,
11612,12,Grafanil,,38.79311350,-9.15523500,,,0,,,
50245,2,Lavra - Lg. Anunciada,,38.71784340,-9.14177620,,,0,,,
11613,1,Galinheiras,,38.79207950,-9.15029600,,,0,,,
11610,42,Qta. Balsares,,38.79407950,-9.15199600,,,0,,,
50248,2,Bica - R. S. Paulo,,38.70854630,-9.14680200,,,0,,,
11611,26,Qta. Balsares,,38.79337950,-9.15313300,,,0,,,
11616,5,Qta. Balsares,,38.79313860,-9.15311200,,,0,,,
11614,11,Qta. Torrinha,,38.79060450,-9.15734300,,,0,,,
11618,10,Torrinha,,38.78777150,-9.15907200,,,0,,,
50141,25,R. Fernando Namora,,38.76013060,-9.17762600,,,0,,,
50140,8,Pólo Univ. Ajuda - Av. Univ. Técnica,,38.71175190,-9.19541290,,,0,,,
50143,15,R. Tomás Fonseca,,38.75612450,-9.17644400,,,0,,,
50142,22,R. Fernando Namora,,38.76005050,-9.17771100,,,0,,,
50145,19,R. Tomás Fonseca / R. A. A. Machado,,38.75575550,-9.17045100,,,0,,,
50144,18,R. Tomás Fonseca,,38.75596410,-9.17598780,,,0,,,
50147,24,Cç. Livramento,,38.70581250,-9.17174500,,,0,,,
50146,3,R. Nova S. Mamede,,38.71965150,-9.15113800,,,0,,,
11511,15,Esc. Pintor Almada Negreiros,,38.77712950,-9.14646300,,,0,,,
11510,18,Av. Carlos Paredes,,38.77441060,-9.15214520,,,0,,,
50149,6,R. Conceição,,38.70931350,-9.13817500,,,0,,,
11513,15,R. Helena Vaz Silva,,38.77310750,-9.15321600,,,0,,,
50148,18,R. Santana à Lapa / R. Possolo,,38.71279990,-9.16524420,,,0,,,
11512,9,R. Helena Vaz Silva,,38.77318420,-9.15294480,,,0,,,
6405,10,Pç. Londres,,38.74137950,-9.13744700,,,0,,,
11517,13,Av. David Mourão Ferreira,,38.77746760,-9.15202000,,,0,,,
10315,16,Pólo Universitário Ajuda,,38.71393650,-9.19697500,,,0,,,
10314,7,R. Cruzeiro,,38.71005950,-9.19495900,,,0,,,
8912,39,Olaias (Piscina),,38.73990560,-9.12406900,,,0,,,
10313,17,Pólo Universitário Ajuda,,38.71283050,-9.19588600,,,0,,,
8902,19,R. Frei Fortunato S. Boaventura,,38.73601250,-9.12293400,,,0,,,
10311,11,R. Armando Lucena,,38.71072910,-9.19641290,,,0,,,
10310,3,Palácio Nacional Ajuda,,38.70716450,-9.19909900,,,0,,,
50444,13,R. Luis Piçarra,,38.77589850,-9.15129600,,,0,,,
50445,12,R. Luis Piçarra,,38.77588760,-9.15083600,,,0,,,
4212,3,Algés (Jardim),,38.69954550,-9.23209600,,,0,,,
50446,2,Estação Alta Lisboa,,38.77485450,-9.14736500,,,0,,,
4202,2,Algés (Mercado),,38.70137710,-9.22705610,,,0,,,
50440,22,Qta. Lavadeiras,,38.78383150,-9.16419100,,,0,,,
50441,11,Av. David Mourão Ferreira (C. Social),,38.77726860,-9.15553570,,,0,,,
50442,14,Av. David Mourão Ferreira (C. Social),,38.77723960,-9.15573790,,,0,,,
50443,12,Av. David Mourão Ferreira,,38.77736150,-9.15232500,,,0,,,
7405,14,Av. D. Rodrigo Cunha,,38.75470650,-9.13411100,,,0,,,
50448,13,Estação Sacavém,,38.79569450,-9.10019300,,,0,,,
50449,14,Sacavém (Urb. Real Forte),,38.79416950,-9.10369400,,,0,,,
2130,2,Mercado Sta. Clara,,38.71566250,-9.12581600,,,0,,,
2110,14,Cais Lingueta (Museu Fado),,38.71113650,-9.12737080,,,0,,,
9902,14,R. S. Paulo (Bica),,38.70844560,-9.14704070,,,0,,,
50340,10,R. Chen He,,38.78875350,-9.09953400,,,0,,,
8016,32,Campo Ourique (Prazeres),,38.71439550,-9.17002100,,,0,,,
8006,12,R. 4 Infantaria,,38.72023150,-9.16544300,,,0,,,
50347,22,R. Escolas,,38.77436380,-9.11944590,,,0,,,
50346,1,ISEL,,38.75462350,-9.11370800,,,0,,,
50345,4,Esc. D. Dinis,,38.75195450,-9.11403600,,,0,,,
50344,11,Pç. D. António Ribeiro,,38.78018320,-9.15147170,,,0,,,
50349,20,Av. Dr. Alfredo Bensaúde,,38.77902350,-9.11735900,,,0,,,
50348,21,Mercado Encarnação,,38.77667960,-9.12004000,,,0,,,
50646,3,Cç. Lajes (Escola),,38.72165150,-9.11636490,,,0,,,
50644,31,R. Jaime Lopes Dias,,38.77886840,-9.16542330,,,0,,,
50645,2,R. Prof. Lindley Cintra,,38.77015980,-9.19284250,,,0,,,
9006,20,Olaias - Av. Afonso Costa,,38.73861230,-9.12733350,,,0,,,
50642,8,R. Formosinho Sanchez,,38.78048460,-9.16913580,,,0,,,
50643,7,R. Jaime Lopes Dias,,38.77910780,-9.16570220,,,0,,,
50640,1,Lumiar (Esc. Alto Lumiar),,38.77453850,-9.15538090,,,0,,,
50641,30,R. Formosinho Sanchez,,38.78021050,-9.16930640,,,0,,,
1405,7,B. Azul,,38.73333150,-9.15473900,,,0,,,
11210,47,Av. Frei Miguel Contreiras,,38.74613650,-9.13651800,,,0,,,
11211,2,Av. Frei Miguel Contreiras,,38.74580050,-9.13711600,,,0,,,
50649,11,R. Costa Pimenta (Centro Social),,38.71723650,-9.17346920,,,0,,,
10818,5,R. Carolina Michaelis Vasconcelos,,38.74449050,-9.19304100,,,0,,,
10819,1,Colégio Militar (Metro),,38.75267050,-9.18951200,,,0,,,
10814,20,Calhariz,,38.74894550,-9.19126900,,,0,,,
10815,18,Calhariz - R. Ten. Coronel Ribeiro Reis,,38.74633750,-9.18965200,,,0,,,
10816,22,Colégio Militar (Metro),,38.75200750,-9.18791500,,,0,,,
10817,16,R. Carolina Michaelis Vasconcelos,,38.74425650,-9.19429600,,,0,,,
10810,21,Estádio Luz,,38.75404650,-9.18603200,,,0,,,
4505,22,Sul e Sueste,,38.70827550,-9.13346900,,,0,,,
50545,17,R. Qta. Jacinto,,38.70719660,-9.17589400,,,0,,,
50544,13,Av. Defensores Chaves,,38.73879650,-9.14439100,,,0,,,
10813,17,Colégio Militar (Metro),,38.75288280,-9.18816040,,,0,,,
50547,37,Av. Ucrânia,,38.74773750,-9.11748700,,,0,,,
7202,7,Cç. Carriche / Estr. Desvio,,38.78213930,-9.16478650,,,0,,,
50546,4,Av. Ucrânia,,38.74721560,-9.11778900,,,0,,,
50541,5,R. Soeiro Pereira Gomes,,38.74513060,-9.15935900,,,0,,,
50540,4,R. S. Pereira Gomes (Mercado),,38.74280550,-9.15850800,,,0,,,
50543,7,R. Diogo Macedo (Escola),,38.74566950,-9.15589500,,,0,,,
11115,40,Lg. Leão,,38.73456850,-9.13732600,,,0,,,
50542,6,R. Alberto Sousa,,38.74604960,-9.15776500,,,0,,,
11114,8,Av. Manuel Maia,,38.73713550,-9.13637400,,,0,,,
11116,19,Lg. Leão,,38.73472650,-9.13721500,,,0,,,
11118,4,Arco Cego - Av. Miguel Bombarda,,38.73769850,-9.14283200,,,0,,,
5603,2,R. Madalena,,38.70988150,-9.13503300,,,0,,,
1202,6,Mq. Pombal - Av. Duque Loulé,,38.72556850,-9.14861500,,,0,,,
1212,28,Marquês Pombal,,38.72466150,-9.15085400,,,0,,,
11317,11,Esc. Padre António Vieira,,38.75775850,-9.13621100,,,0,,,
11316,13,Pote Água,,38.75911560,-9.13713800,,,0,,,
11315,14,Bombeiros Alvalade,,38.75679150,-9.13969000,,,0,,,
11314,18,Bombeiros Alvalade,,38.75634060,-9.13999300,,,0,,,
11312,29,LNEC,,38.75779030,-9.14074230,,,0,,,
11310,18,R. Murtas / Av. Brasil,,38.75598650,-9.14875400,,,0,,,
13573,4,Parque Nações Norte,,38.79347760,-9.09776500,,,0,,,
11319,12,Pote Água,,38.75943050,-9.13582700,,,0,,,
6603,4,R. Bernardim Ribeiro,,38.72502350,-9.14401300,,,0,,,
11318,14,R. Reinaldo Ferreira,,38.75756650,-9.13797800,,,0,,,
10919,5,Al. Padre Álvaro Proença,,38.74855250,-9.20147100,,,0,,,
10918,27,Al. Padre Álvaro Proença,,38.74889350,-9.20124500,,,0,,,
10915,1,Benfica - Al. Pe. Álvaro Proença,,38.74924850,-9.20272300,,,0,,,
10914,33,Av. Uruguai,,38.75149950,-9.19726400,,,0,,,
10917,28,Qta. Granja,,38.75446100,-9.19548000,,,0,,,
10916,3,Qta. Granja,,38.75470900,-9.19608200,,,0,,,
10911,13,Qta. Granja - Av. Uruguai,,38.75286860,-9.19681200,,,0,,,
10910,4,Estr. Arneiros,,38.75447850,-9.19781600,,,0,,,
10913,14,Av. Uruguai,,38.75143750,-9.19748800,,,0,,,
7505,16,Av. Alm. Gago Coutinho (Rot. Relógio),,38.76236760,-9.12944900,,,0,,,
10912,34,Qta. Granja - Av. Uruguai,,38.75322050,-9.19634200,,,0,,,
7515,10,Av. Brasil (Rot. Relógio),,38.76247850,-9.13036800,,,0,,,
2212,8,Av. Paulo VI,,38.74798150,-9.10780200,,,0,,,
2202,37,Fábrica Gás,,38.75100550,-9.09588900,,,0,,,
7603,41,Av. Berlim (Aeroporto),,38.76982550,-9.12659100,,,0,,,
15105,31,Odivelas (B. Dr. Lima Pimentel),,38.78665970,-9.18297970,,,0,,,
8110,15,Estrela - R. Domingos Sequeira,,38.71450650,-9.16210900,,,0,,,
15104,52,Av. D. Dinis,,38.78946450,-9.17719900,,,0,,,
15107,4,R. Bomb. Voluntário / Al. I. D. Henrique,,38.78881160,-9.17581500,,,0,,,
15106,3,R. Bombeiros Voluntários,,38.78699150,-9.17814500,,,0,,,
15101,1,Odivelas (B. Dr. Lima Pimentel),,38.78609650,-9.18320600,,,0,,,
15103,2,Av. D. Dinis (Bombeiros Odivelas),,38.78679200,-9.18048000,,,0,,,
15102,53,Av. D. Dinis (Bombeiros Odivelas),,38.78732050,-9.17992000,,,0,,,
9110,40,Sapadores,,38.72128350,-9.12919100,,,0,,,
9120,31,Tv. Sto. António,,38.71917460,-9.12797800,,,0,,,
9130,16,R. Graça,,38.71903350,-9.12983500,,,0,,,
1505,9,Pç. Espanha,,38.73810200,-9.15995400,,,0,,,
1603,32,Sete Rios,,38.74176120,-9.16760490,,,0,,,
5801,24,Hipódromo,,38.75761450,-9.16250000,,,0,,,
5811,2,Hosp. Pulido Valente,,38.76456350,-9.15699600,,,0,,,
5841,21,Campo Grande (Metro),,38.76043450,-9.15653900,,,0,,,
8435,24,C. Comercial Olivais,,38.76150750,-9.11398400,,,0,,,
8425,25,R. Cons. Emídio Navarro,,38.75659650,-9.11829300,,,0,,,
6811,7,Rato,,38.72028250,-9.15378700,,,0,,,
6801,13,Av. Álvares Cabral,,38.71748250,-9.15732500,,,0,,,
5703,27,Campo Grande - Av. Brasil,,38.75481050,-9.15209800,,,0,,,
9405,35,R. Maria Pia,,38.71259650,-9.17366200,,,0,,,
6605,5,R. Luciano Cordeiro,,38.72688150,-9.14568200,,,0,,,
9415,4,Alcântara - Av. Ceuta,,38.70725250,-9.17353100,,,0,,,
9425,22,Alcântara - Av. Ceuta,,38.70812550,-9.17385400,,,0,,,
3603,5,Lg. Broma,,38.74232750,-9.11694100,,,0,,,
3613,3,Av. Carlos Pinhão,,38.74166060,-9.11842900,,,0,,,
7821,2,Av. D. João II,,38.77155460,-9.09734100,,,0,,,
7801,13,R. Sarg. Armando Monteiro Ferreira,,38.77189850,-9.10986500,,,0,,,
7811,7,Pç. José Queirós,,38.77301450,-9.10509200,,,0,,,
6723,14,R. S. Bento / Cç. Estrela,,38.71096950,-9.15263600,,,0,,,
6713,10,Pç. Flores,,38.71482770,-9.15158460,,,0,,,
6703,31,Palácio S. Bento (Jardim),,38.71338750,-9.15315400,,,0,,,
7605,11,R. C (Aeroporto),,38.77412350,-9.12587300,,,0,,,
2320,4,Av. Inf. D. Henrique (Centieira),,38.75992650,-9.10366800,,,0,,,
2310,5,Rot. Cabo Ruivo,,38.75482760,-9.10318380,,,0,,,
24375,3,Esc. D. Dinis,,38.75213450,-9.11404300,,,0,,,
24376,3,Esc. D. Dinis,,38.75174950,-9.11358700,,,0,,,
24377,33,Esc. D. Dinis,,38.75204450,-9.11350100,,,0,,,
24370,30,ISEL,,38.75509150,-9.11354200,,,0,,,
24371,8,R. Dr. José Espirito Santo,,38.75300250,-9.10566800,,,0,,,
24372,25,R. Dr. José Espirito Santo,,38.75302760,-9.10551100,,,0,,,
7723,21,R. Cidade Benguela,,38.76578250,-9.11334700,,,0,,,
7703,21,Av. Berlim (Viveiros),,38.76891550,-9.11784100,,,0,,,
7713,20,Piscina Olivais,,38.77003150,-9.10899100,,,0,,,
24378,32,R. Eng. Ferreira Dias,,38.75218770,-9.11685750,,,0,,,
24379,23,R. Eng. Ferreira Dias,,38.75218550,-9.11652000,,,0,,,
8202,4,Alfândega (Terminal Cruzeiros),,38.70963910,-9.12901300,,,0,,,
1801,40,Saldanha,,38.73367250,-9.14463200,,,0,,,
1811,5,Av. Miguel Bombarda (ISCAL),,38.73715760,-9.14670300,,,0,,,
9202,7,Paço Rainha,,38.72338850,-9.13770000,,,0,,,
9212,2,Campo Santana,,38.72417150,-9.13987000,,,0,,,
1605,2,Esc. D. Pedro V,,38.74122050,-9.16324400,,,0,,,
1615,12,Estr. Benfica (Furnas),,38.74241550,-9.17240400,,,0,,,
2811,16,Estação Benfica,,38.74472050,-9.19912290,,,0,,,
2801,18,Estação Benfica - Av. Gomes Pereira,,38.74528250,-9.19794800,,,0,,,
1703,10,Picoas,,38.73140060,-9.14611400,,,0,,,
1713,39,Picoas,,38.73103550,-9.14632600,,,0,,,
5901,3,Av. Rainha D. Leonor,,38.76718560,-9.15791800,,,0,,,
5911,45,Ameixoeira - Estr. Desvio,,38.77882750,-9.16338800,,,0,,,
5921,6,R. Prof. M. Valadares,,38.77578300,-9.16007740,,,0,,,
5931,22,Ameixoeira,,38.78207960,-9.15874600,,,0,,,
5951,13,R. Fernando Lopes Graça,,38.77026250,-9.16909600,,,0,,,
3821,3,Corpo Santo,,38.70729880,-9.14195180,,,0,,,
3801,55,Cais Sodré,,38.70590050,-9.14311200,,,0,,,
3811,46,Cais Sodré,,38.70565960,-9.14312600,,,0,,,
5705,29,Campo Grande - Av. Brasil,,38.75562850,-9.15143700,,,0,,,
2713,11,Av. José Malhoa,,38.73772950,-9.16762900,,,0,,,
2703,16,R. C (B. Liberdade),,38.73513150,-9.17182900,,,0,,,
6901,42,Gomes Freire,,38.72557250,-9.14075200,,,0,,,
3605,21,Bela Vista (Centro Comercial),,38.74823260,-9.11871100,,,0,,,
6715,11,R. Palmeira,,38.71467750,-9.15000600,,,0,,,
9505,16,Hosp. Egas Moniz,,38.69859050,-9.18739600,,,0,,,
6705,32,R. S. Bento,,38.71544400,-9.15432500,,,0,,,
3703,10,Pç. Eduardo Mondlane,,38.74445750,-9.11322700,,,0,,,
3713,20,R. Salgueiro Maia,,38.74816550,-9.11294100,,,0,,,
7911,28,Moscavide (Metro),,38.77463550,-9.10091600,,,0,,,
6017,20,Av. Dr. José Salvado Sampaio,,38.78051950,-9.15302400,,,0,,,
9603,10,Mosteiro Jerónimos,,38.69734250,-9.20365100,,,0,,,
6007,38,Charneca,,38.78714650,-9.14211300,,,0,,,
9613,16,Av. Restelo (Estádio),,38.70036650,-9.20998300,,,0,,,
7725,20,R. Cidade Benguela (Mercado),,38.76547850,-9.11089000,,,0,,,
7705,26,Piscina Olivais,,38.76973870,-9.11170130,,,0,,,
7715,26,Av. Berlim,,38.76744250,-9.11003400,,,0,,,
7007,6,R. Cesário Verde,,38.72916550,-9.12988700,,,0,,,
8310,26,Xabregas - R. Manutenção,,38.72630650,-9.11047500,,,0,,,
8320,10,Xabregas,,38.72593570,-9.11353130,,,0,,,
1901,8,Campo Pequeno - Av. República,,38.74298050,-9.14674200,,,0,,,
8841,1,Alfragide,,38.73812950,-9.21283200,,,0,,,
8811,16,Buraca,,38.74386450,-9.20551500,,,0,,,
2715,8,Estação Campolide,,38.72995850,-9.16608900,,,0,,,
2705,11,B. Liberdade,,38.73333650,-9.16898900,,,0,,,
3901,17,Santos,,38.70616850,-9.15572800,,,0,,,
3911,25,Santos-o-Velho,,38.70652050,-9.15793500,,,0,,,
2017,28,Campo Grande,,38.75229850,-9.14957100,,,0,,,
2007,6,Av. Forças Armadas,,38.74804650,-9.15090500,,,0,,,
9801,11,Cç. Lajes,,38.72566150,-9.11889400,,,0,,,
9811,26,Av. Inf. D. Henrique (Tipografia),,38.72305260,-9.11304600,,,0,,,
9821,6,Qta. Peixinhos,,38.72353910,-9.12165400,,,0,,,
3705,11,Pç. Dr. Fernando Amado,,38.74655150,-9.11280500,,,0,,,
3715,15,Av. Paulo VI (Igreja),,38.74240550,-9.11274700,,,0,,,
8713,21,Cruz Oliveiras,,38.72552750,-9.19402700,,,0,,,
8703,12,Av. Tenente Martins,,38.72882050,-9.19051600,,,0,,,
9605,8,B. Terras Forno,,38.70235370,-9.20664560,,,0,,,
3007,27,Estação Damaia,,38.74833350,-9.21527400,,,0,,,
3017,8,Buraca - Av. República,,38.74596760,-9.21238000,,,0,,,
50050,2,Cç. Carrascal,,38.73438250,-9.11851200,,,0,,,
50051,22,Picheleira (Qta. Lavrado),,38.73269850,-9.12221100,,,0,,,
50052,15,Alfragide (NATO),,38.73720050,-9.21609900,,,0,,,
50053,16,Av. Almeida Garrett,,38.73836350,-9.21776200,,,0,,,
50054,9,Av. Almeida Garrett,,38.73825950,-9.21793500,,,0,,,
50055,7,Estr. Alfragide / R. Encosta,,38.73475650,-9.22136100,,,0,,,
50057,18,Estr. Alfragide / R. Encosta,,38.73487950,-9.22147400,,,0,,,
50058,8,Alfragide (Qta. Grande),,38.73576230,-9.21877810,,,0,,,
50059,32,Av. José Gomes Ferreira,,38.71507000,-9.23168000,,,0,,,
6127,19,R. Artilharia Um,,38.72590750,-9.15743500,,,0,,,
6117,8,Palácio Justiça,,38.73064450,-9.15700900,,,0,,,
6107,6,Cç. Mestres,,38.72651450,-9.16503100,,,0,,,
9713,15,Av. Restelo,,38.69961250,-9.21366000,,,0,,,
50252,28,Alfragide (DGA),,38.73767150,-9.20802800,,,0,,,
50253,3,Alfragide (DGA),,38.73778160,-9.20849000,,,0,,,
50251,27,R. Galegas,,38.73589620,-9.20919050,,,0,,,
50254,4,R. Galegas,,38.73597320,-9.20944850,,,0,,,
50151,10,Estação Sto. Amaro,,38.70241950,-9.18032000,,,0,,,
50150,11,Cç. S. Vicente,,38.71350350,-9.12872000,,,0,,,
50155,1,Lumiar,,38.77031750,-9.16122900,,,0,,,
50154,36,Av. Maria Helena Vieira Silva,,38.76687660,-9.15103100,,,0,,,
50157,16,Av. Maria Helena Vieira Silva,,38.76686350,-9.15167900,,,0,,,
50156,19,Pç. D. António Ribeiro,,38.78048860,-9.15151600,,,0,,,
50159,10,Lisboa Clube Ténis,,38.73054450,-9.20375200,,,0,,,
50158,2,Campo Ourique (Prazeres),,38.71478530,-9.16929230,,,0,,,
6402,9,Av. João XXI,,38.74242950,-9.14045500,,,0,,,
8911,17,R. Eng. Santos Simões,,38.73584460,-9.12562700,,,0,,,
8901,1,Picheleira (Qta. Lavrado),,38.73265250,-9.12147400,,,0,,,
4213,40,Algés (Mercado),,38.70086390,-9.22796500,,,0,,,
50457,18,R. Luis Barbosa,,38.73568650,-9.11449200,,,0,,,
4223,9,Algés (Jardim),,38.69942150,-9.23209500,,,0,,,
50450,2,Pç. República,,38.79655200,-9.10407400,,,0,,,
50451,3,Estação Sacavém,,38.79608550,-9.09962200,,,0,,,
7402,28,Av. D. Rodrigo Cunha / R. Ed. Noronha,,38.75457850,-9.13161600,,,0,,,
50458,24,Areeiro,,38.74237050,-9.13450800,,,0,,,
50459,10,Trav. Sargento Abílio,,38.74240850,-9.20076400,,,0,,,
8715,14,Tribunal Monsanto,,38.73290950,-9.19222800,,,0,,,
8705,13,Monsanto,,38.73276050,-9.18962300,,,0,,,
2127,25,Estação Sta. Apolónia (Mercadorias),,38.71643580,-9.11929060,,,0,,,
2107,9,R. Washington,,38.71783750,-9.12078500,,,0,,,
9901,5,R. S. Paulo (Bica),,38.70850150,-9.14668400,,,0,,,
50353,14,Av. Pádua,,38.76287750,-9.10705800,,,0,,,
50350,13,Vale Castanheira,,38.78058550,-9.14819700,,,0,,,
8017,1,Campo Ourique (Prazeres),,38.71427950,-9.16951500,,,0,,,
50357,1,Alcântara,,38.70687950,-9.17314100,,,0,,,
8007,17,R. Freitas Gazul,,38.71714250,-9.16982100,,,0,,,
50356,31,Alto Sto. Amaro,,38.70251550,-9.18775400,,,0,,,
8027,6,R. Campo Ourique,,38.72067350,-9.16400400,,,0,,,
50355,11,Espaço Monsanto,,38.74067650,-9.18655100,,,0,,,
50354,16,Cais Olival - Al. Oceanos,,38.77592150,-9.09475500,,,0,,,
50359,16,Av. Cidade Praga (Lispolis),,38.76566560,-9.18228700,,,0,,,
50358,29,Qta. Alcoutins,,38.77949300,-9.17224350,,,0,,,
9705,25,R. D. Constantino Bragança,,38.70605550,-9.21638100,,,0,,,
50657,29,Av. Almirante Reis / R. Febo Moniz,,38.72634680,-9.13547300,,,0,,,
50654,22,Az. Vale Fundão,,38.74472070,-9.10434420,,,0,,,
50655,21,Centro Saúde Marvila,,38.74202050,-9.10968980,,,0,,,
9007,5,Casal Vistoso,,38.74153450,-9.12840700,,,0,,,
50652,12,Az. Vale Fundão,,38.74484660,-9.10434590,,,0,,,
50653,1,ISEL,,38.75570600,-9.11377120,,,0,,,
50650,5,R. Afonso Botelho,,38.74881980,-9.16941220,,,0,,,
50651,6,Laranjeiras (Loja Cidadão),,38.75019100,-9.17185070,,,0,,,
1402,22,Igreja S. Sebastião Pedreira,,38.73159360,-9.15177800,,,0,,,
50658,10,R. Guilherme Anjos,,38.71967580,-9.17178850,,,0,,,
1412,21,Av. Marquês Tomar,,38.73630560,-9.14952230,,,0,,,
4504,1,Campo Cebolas,,38.70879950,-9.13325000,,,0,,,
50554,6,Pç. José Fontana,,38.73063650,-9.14435000,,,0,,,
7203,46,Estr. Desvio / R. Prof. J. Pinto Correia,,38.78121550,-9.16296000,,,0,,,
50551,8,Alameda D. A. Henriques,,38.73667150,-9.13245500,,,0,,,
50550,59,Ajuda (Associação Desportiva),,38.71142830,-9.20406520,,,0,,,
50553,4,R. Ponta Delgada,,38.73280560,-9.13863600,,,0,,,
50552,3,Lg. Leão,,38.73491250,-9.13696700,,,0,,,
50559,20,R. Cruz / R. Feliciano Sousa,,38.70816300,-9.17410710,,,0,,,
2402,41,Av. Mediterrâneo,,38.76250150,-9.09810300,,,0,,,
5808,24,Campo Grande (Metro),,38.76133140,-9.15750990,,,0,,,
5818,18,Inst. Ricardo Jorge,,38.76685450,-9.16404800,,,0,,,
5838,35,Alto Lumiar (Parque Europa),,38.76644760,-9.15274300,,,0,,,
5504,6,Pç. Comércio,,38.70794750,-9.13859600,,,0,,,
6818,12,R. S. Bento / R. Arco,,38.71808250,-9.15551100,,,0,,,
6808,5,Rato,,38.71974130,-9.15412900,,,0,,,
6504,21,Jardim Constantino,,38.73081760,-9.13685400,,,0,,,
